timestamp,y_true,yhat,z_resid,flag_z
1595188800000000000,0.23297780509815724,0.2933608889579773,,0
1595192400000000000,0.24774879347101075,0.29531800746917725,,0
1595196000000000000,0.1944735086778535,0.29257598519325256,,0
1595199600000000000,0.17489275297872064,0.28762227296829224,,0
1595203200000000000,0.230227965314744,0.30123552680015564,,0
1595206800000000000,0.3442531291280295,0.2988928258419037,,0
1595210400000000000,0.3317333472841655,0.30818110704421997,,0
1595214000000000000,0.32347728848140844,0.32569265365600586,,0
1595217600000000000,0.2705943708392734,0.34773051738739014,,0
1595221200000000000,0.24475862880759636,0.3860539197921753,,0
1595224800000000000,0.33971638394433634,0.39211851358413696,,0
1595228400000000000,0.41563125335146944,0.43501555919647217,,0
1595232000000000000,0.4431198420068272,0.43148714303970337,,0
1595235600000000000,0.47278606835035775,0.4492921829223633,,0
1595239200000000000,0.4998038164244891,0.43989044427871704,,0
1595242800000000000,0.4558570606468828,0.43755537271499634,,0
1595246400000000000,0.4587197059862149,0.4416179656982422,,0
1595250000000000000,0.4478315175453511,0.4356122612953186,,0
1595253600000000000,0.43868282347401877,0.418158620595932,,0
1595257200000000000,0.428097084712068,0.40088939666748047,,0
1595260800000000000,0.4102051426254596,0.38941842317581177,,0
1595264400000000000,0.4144705005296958,0.3499768078327179,,0
1595268000000000000,0.38759662041093934,0.3347843289375305,,0
1595271600000000000,0.3495762434768962,0.3222433626651764,,0
1595275200000000000,0.34184334087550194,0.3584345579147339,,0
1595278800000000000,0.3384951411867799,0.3537108600139618,,0
1595282400000000000,0.27186138976444896,0.34592801332473755,,0
1595286000000000000,0.22827266901215038,0.33875709772109985,,0
1595289600000000000,0.35105089001948764,0.3433138430118561,,0
1595293200000000000,0.33809296485698226,0.35136544704437256,,0
1595296800000000000,0.3699744307406585,0.35531342029571533,,0
1595300400000000000,0.33818124746596223,0.3767207860946655,,0
1595304000000000000,0.3030741966282584,0.39430052042007446,,0
1595307600000000000,0.27274912044363664,0.41924193501472473,,0
1595311200000000000,0.3716534351744072,0.43850916624069214,,0
1595314800000000000,0.44939444669692263,0.46737974882125854,,0
1595318400000000000,0.4801216992113422,0.46835798025131226,,0
1595322000000000000,0.5076102878666999,0.483028769493103,,0
1595325600000000000,0.5333168757111655,0.4834708571434021,,0
1595329200000000000,0.48295001242495994,0.4798857569694519,,0
1595332800000000000,0.490530872755333,0.48194795846939087,,0
1595336400000000000,0.4869505225022561,0.4738025367259979,,0
1595340000000000000,0.48123177127610894,0.4616268277168274,,0
1595343600000000000,0.4708765482153834,0.44802170991897583,,0
1595347200000000000,0.45348814397258663,0.4301811456680298,,0
1595350800000000000,0.44725768058698123,0.40607473254203796,,0
1595354400000000000,0.40477412731006157,0.3859165906906128,,0
1595358000000000000,0.3626780365947764,0.37137430906295776,,0
1595361600000000000,0.35328084332779663,0.3723977208137512,,0
1595365200000000000,0.342297832825436,0.3668230175971985,,0
1595368800000000000,0.27923462247740616,0.3532108664512634,,0
1595372400000000000,0.24173903660785523,0.34101998805999756,,0
1595376000000000000,0.37706319726912474,0.34756606817245483,,0
1595379600000000000,0.41101276501131334,0.35446134209632874,,0
1595383200000000000,0.38001739494369535,0.3595201373100281,,0
1595386800000000000,0.3690147660837836,0.37882333993911743,,0
1595390400000000000,0.2582478844871108,0.3975636959075928,,0
1595394000000000000,0.2835637400436837,0.41843223571777344,,0
1595397600000000000,0.384297466616095,0.44259506464004517,,0
1595401200000000000,0.4568674060607647,0.4727820158004761,,0
1595404800000000000,0.4863390836919135,0.47525978088378906,,0
1595408400000000000,0.51702873435436,0.4911068081855774,,0
1595412000000000000,0.5360781595364836,0.49658340215682983,,0
1595415600000000000,0.4880066440837574,0.49483126401901245,,0
1595419200000000000,0.49698367752651773,0.49757158756256104,,0
1595422800000000000,0.48869819118743396,0.4927959144115448,,0
1595426400000000000,0.4853189290992559,0.4784200191497803,,0
1595430000000000000,0.474865614250775,0.4653548300266266,,0
1595433600000000000,0.4598477615454035,0.4487249553203583,,0
1595437200000000000,0.46192403771956214,0.4222886562347412,,0
1595440800000000000,0.4170290613269858,0.4004060626029968,,0
1595444400000000000,0.3680567362900379,0.38286304473876953,,0
1595448000000000000,0.35317621208752414,0.3775140345096588,,0
1595451600000000000,0.34462424305837125,0.37058448791503906,,0
1595455200000000000,0.28102970219333245,0.3546714186668396,,0
1595458800000000000,0.24092977935887216,0.3404049873352051,,0
1595462400000000000,0.21410494513399347,0.34606242179870605,,0
1595466000000000000,0.23112877489896544,0.3519151210784912,,0
1595469600000000000,0.25791437240874193,0.3567882180213928,,0
1595473200000000000,0.27359270981833417,0.37458086013793945,,0
1595476800000000000,0.22236263879987972,0.39300814270973206,,0
1595480400000000000,0.2682499771119162,0.41280025243759155,,0
1595484000000000000,0.3757716553970103,0.438273549079895,,0
1595487600000000000,0.4452075622228908,0.46932482719421387,,0
1595491200000000000,0.4727026903307656,0.4724739193916321,,0
1595494800000000000,0.5006588498410913,0.48979121446609497,,0
1595498400000000000,0.5251670830118103,0.4973149299621582,,0
1595502000000000000,0.47815168914058526,0.4971219003200531,,0
1595505600000000000,0.4804503067003232,0.5013153553009033,,0
1595509200000000000,0.4657087458637963,0.49765753746032715,,0
1595512800000000000,0.4550674217554507,0.48406583070755005,,0
1595516400000000000,0.4447645143148615,0.4718868136405945,,0
1595520000000000000,0.43061150420486793,0.4558431804180145,,0
1595523600000000000,0.43791934239265484,0.4289604723453522,,0
1595527200000000000,0.4066296969617704,0.40684545040130615,,0
1595530800000000000,0.3667619246916648,0.3879188895225525,,0
1595534400000000000,0.35380726925541806,0.36321038007736206,,0
1595538000000000000,0.3471337579617836,0.35304853320121765,,0
1595541600000000000,0.2954115931414223,0.3366243243217468,,0
1595545200000000000,0.2497760237512916,0.31972265243530273,,0
1595548800000000000,0.2269140977517362,0.32218867540359497,,0
1595552400000000000,0.20420257916007278,0.32529622316360474,,0
1595556000000000000,0.24898148027047184,0.3290513753890991,,0
1595559600000000000,0.3046469349586054,0.34599000215530396,,0
1595563200000000000,0.34791685740069855,0.3637230396270752,,0
1595566800000000000,0.2891549719457488,0.38955938816070557,,0
1595570400000000000,0.3692125845224239,0.4139028787612915,,0
1595574000000000000,0.44820426633882215,0.4512184262275696,,0
1595577600000000000,0.4932333015079977,0.455774188041687,,0
1595581200000000000,0.5274624308452898,0.4779737591743469,,0
1595584800000000000,0.5480110255169439,0.48673516511917114,,0
1595588400000000000,0.4949875096456926,0.48886194825172424,,0
1595592000000000000,0.4847549013196617,0.4971424341201782,,0
1595595600000000000,0.4547502583083747,0.4930069148540497,,0
1595599200000000000,0.42651944179233325,0.4823499321937561,,0
1595602800000000000,0.4042493362455697,0.4707026779651642,,0
1595606400000000000,0.40381446265318677,0.4526905119419098,,0
1595610000000000000,0.4005807033835129,0.4246695637702942,,0
1595613600000000000,0.35774074994441474,0.4003947377204895,,0
1595617200000000000,0.31304686171673723,0.37919527292251587,,0
1595620800000000000,0.3032082554048575,0.34218496084213257,,0
1595624400000000000,0.3024431394603644,0.3369981050491333,,0
1595628000000000000,0.2498430531395912,0.32358625531196594,,0
1595631600000000000,0.2151169254110047,0.30849388241767883,,0
1595635200000000000,0.2150793235590318,0.3182033598423004,,0
1595638800000000000,0.28156593729972934,0.31906282901763916,,0
1595642400000000000,0.28731411606220325,0.3254755735397339,,0
1595646000000000000,0.30644201467453147,0.34297889471054077,,0
1595649600000000000,0.30091781216076596,0.36356788873672485,,0
1595653200000000000,0.3177372840345807,0.39176496863365173,,0
1595656800000000000,0.3245186962947463,0.4126298427581787,,0
1595660400000000000,0.33609843183928656,0.4528385400772095,,0
1595664000000000000,0.32093507631541096,0.45501428842544556,,0
1595667600000000000,0.36642514288703765,0.4754197597503662,,0
1595671200000000000,0.39020913169149485,0.47943317890167236,,0
1595674800000000000,0.4191265907218249,0.4794802665710449,,0
1595678400000000000,0.482142390039106,0.48553764820098877,,0
1595682000000000000,0.47881871329732273,0.48222115635871887,,0
1595685600000000000,0.44521410167540765,0.46645981073379517,,0
1595689200000000000,0.393444525824298,0.45224300026893616,,0
1595692800000000000,0.40405969212257564,0.43638867139816284,,0
1595696400000000000,0.2787932094325063,0.40267008543014526,,0
1595700000000000000,0.2575514327940466,0.3801499009132385,,0
1595703600000000000,0.23879137838580167,0.3608255982398987,,0
1595707200000000000,0.24861854065577638,0.30768436193466187,,0
1595710800000000000,0.25419996337906603,0.3071431815624237,,0
1595714400000000000,0.28159372997292675,0.2970711588859558,,0
1595718000000000000,0.3779541976745707,0.28465867042541504,,0
1595721600000000000,0.3699891445088218,0.3000127077102661,,0
1595725200000000000,0.3645025438470292,0.2947303056716919,,0
1595728800000000000,0.27788259066950927,0.3051602244377136,,0
1595732400000000000,0.30244804404975223,0.3185385465621948,,0
1595736000000000000,0.29604592003557473,0.3414022624492645,,0
1595739600000000000,0.2909173543990897,0.37578728795051575,,0
1595743200000000000,0.30354176748322637,0.38686496019363403,,0
1595746800000000000,0.32898677722701064,0.43355458974838257,,0
1595750400000000000,0.2529656417164756,0.4319153428077698,,0
1595754000000000000,0.2619214219385554,0.45262545347213745,,0
1595757600000000000,0.3038572960671734,0.44994813203811646,,0
1595761200000000000,0.32411161537556077,0.4517599642276764,,0
1595764800000000000,0.3612082946415728,0.4575938582420349,,0
1595768400000000000,0.35927915614904726,0.4563722312450409,,0
1595772000000000000,0.366604977831256,0.43714606761932373,,0
1595775600000000000,0.4193129651185603,0.4215385615825653,,0
1595779200000000000,0.40623896467387755,0.4116598665714264,,0
1595782800000000000,0.29660994781516903,0.36949557065963745,,0
1595786400000000000,0.24386762840215015,0.35202649235725403,,0
1595790000000000000,0.22756150355092275,0.33506208658218384,,0
1595793600000000000,0.23859192508403204,0.32283735275268555,-0.8320080057687438,0
1595797200000000000,0.2422850808930277,0.32208091020584106,-0.7505221435123346,0
1595800800000000000,0.20356988712904955,0.31617698073387146,-1.3180215750240158,0
1595804400000000000,0.16660072718711993,0.30985644459724426,-1.8397219225966353,0
1595808000000000000,0.20883905099465083,0.31893014907836914,-1.2446260443711592,0
1595811600000000000,0.2596162649263004,0.31059080362319946,-0.21757349278325896,0
1595815200000000000,0.27385101819275703,0.3191049098968506,-0.11814292543308298,0
1595818800000000000,0.2384693103493376,0.3242982029914856,-0.8203664532406171,0
1595822400000000000,0.2658696163957154,0.34016984701156616,-0.6166634580346799,0
1595826000000000000,0.23899573627695903,0.3681020736694336,-1.5658071243871414,0
1595829600000000000,0.3424907466746884,0.36918365955352783,0.22021117674068993,0
1595833200000000000,0.417264481617599,0.4065956771373749,0.8673624372840835,0
1595836800000000000,0.44288932630560174,0.4003466069698334,1.4161814771142178,0
1595840400000000000,0.46997900835742046,0.4191071391105652,1.5486249965077603,0
1595844000000000000,0.500447952497417,0.4116820693016052,2.187495688562769,0
1595847600000000000,0.4596891798218654,0.4173741638660431,1.3609284336498575,0
1595851200000000000,0.46438777645535523,0.4243542551994324,1.3116042984157528,0
1595854800000000000,0.4595976274866269,0.4240924119949341,1.2250707018976537,0
1595858400000000000,0.4444816829934999,0.41292035579681396,1.149948241993352,0
1595862000000000000,0.4382005388508874,0.4030989110469818,1.2028618061103522,0
1595865600000000000,0.4272992715049897,0.40129202604293823,1.041052278011292,0
1595869200000000000,0.4390261447311632,0.3663524389266968,1.825478520759399,0
1595872800000000000,0.41163237813730236,0.3605457544326782,1.4416068942844238,0
1595876400000000000,0.37302345047672614,0.34952497482299805,0.9670630565645362,0
1595880000000000000,0.36698917066663184,0.3770099878311157,0.39955167473920045,0
1595883600000000000,0.36285623667586564,0.3688315451145172,0.4664062013661863,0
1595887200000000000,0.30512758471860735,0.3581356704235077,-0.32787111163912014,0
1595890800000000000,0.32616500346590993,0.34879130125045776,0.1863714206293968,0
1595894400000000000,0.3084136596084177,0.3493160605430603,-0.12366538654864907,0
1595898000000000000,0.32131272969826974,0.35595113039016724,-0.01698611795171427,0
1595901600000000000,0.4171843733242653,0.358623206615448,1.5695583278531433,0
1595905200000000000,0.4144835794347299,0.3756459355354309,1.2214794216941007,0
1595908800000000000,0.36884147059208205,0.3901374638080597,0.1952151470424126,0
1595912400000000000,0.37268339894584035,0.4106091856956482,-0.08768135600718333,0
1595916000000000000,0.39349193685504646,0.43028873205184937,-0.06824362966293972,0
1595919600000000000,0.47113322172667704,0.4570220708847046,0.8006609894298692,0
1595923200000000000,0.49755097503237034,0.45841801166534424,1.224816666707978,0
1595926800000000000,0.5234799042624152,0.47446316480636597,1.385991722217276,0
1595930400000000000,0.5555412050903099,0.4781455993652344,1.8592833601207492,0
1595934000000000000,0.5249153140899045,0.4786064922809601,1.3134268299334073,0
1595937600000000000,0.529978485201219,0.48274296522140503,1.3205208676535194,0
1595941200000000000,0.5211763821132895,0.4762423038482666,1.2730856366161927,0
1595944800000000000,0.5117154291842687,0.4681600332260132,1.2419622038541365,0
1595948400000000000,0.4976752246301941,0.4583951234817505,1.1626104189809754,0
1595952000000000000,0.4880605945670231,0.44271570444107056,1.2580988318217454,0
1595955600000000000,0.48638649472266193,0.4219435155391693,1.5709988503960342,0
1595959200000000000,0.44623589113119455,0.40372538566589355,1.191550046807784,0
1595962800000000000,0.3992809871957519,0.3882156312465668,0.659464671267237,0
1595966400000000000,0.38087896781281483,0.39904308319091797,0.1682482679531043,0
1595970000000000000,0.3647543127689351,0.3920988142490387,0.01391069774205883,0
1595973600000000000,0.2992175545063368,0.3754471242427826,-0.8077218245423067,0
1595977200000000000,0.28609450816777615,0.36185550689697266,-0.7967964191638431,0
1595980800000000000,0.30325076184621835,0.36716264486312866,-0.594366873370006,0
1595984400000000000,0.340694032095633,0.3756208121776581,-0.10388504049586686,0
1595988000000000000,0.37151447180842034,0.3799353837966919,0.344215255644193,0
1595991600000000000,0.3280663492852379,0.3979024887084961,-0.6964259132740592,0
1595995200000000000,0.2456185668135864,0.4151197075843811,-2.3834267041429342,0
1595998800000000000,0.2852983298238272,0.42844945192337036,-1.9065809476660858,0
1596002400000000000,0.3808904118547196,0.45644259452819824,-0.7596361744934289,0
1596006000000000000,0.45115682915026367,0.48132067918777466,0.0008251689893451032,0
1596009600000000000,0.4819347624216901,0.4843519926071167,0.46511313706507307,0
1596013200000000000,0.509076760093645,0.4987131953239441,0.6781083779694748,0
1596016800000000000,0.5356514602597471,0.5074915885925293,0.974610115265601,0
1596020400000000000,0.4936992374998366,0.5067180395126343,0.2793743396858933,0
1596024000000000000,0.48717449875096475,0.508679211139679,0.13601576297722026,0
1596027600000000000,0.47239533606246487,0.5053194761276245,-0.05673000474414567,0
1596031200000000000,0.4622984213761625,0.491881787776947,-0.00018691165969937434,0
1596034800000000000,0.44874213630834836,0.48104479908943176,-0.046209946868434264,0
1596038400000000000,0.44011169384899107,0.46560409665107727,0.06939472594907611,0
1596042000000000000,0.44732470997528107,0.4426434636116028,0.5820901562828985,0
1596045600000000000,0.41354516799853513,0.421528697013855,0.36489740642886365,0
1596049200000000000,0.37640598229116273,0.4034866690635681,0.03840515178895976,0
1596052800000000000,0.3793307524294066,0.37443989515304565,0.584611094905342,0
1596056400000000000,0.3705253796152187,0.36589550971984863,0.5785182080800767,0
1596060000000000000,0.3036251455028186,0.35016828775405884,-0.2998594609741902,0
1596063600000000000,0.257446801553774,0.33561021089553833,-0.8419760201217695,0
1596067200000000000,0.2906623157509254,0.33880120515823364,-0.32332299182523416,0
1596070800000000000,0.29680776625380934,0.34350794553756714,-0.2978367443341217,0
1596074400000000000,0.3622071960135498,0.34728142619132996,0.7652350324875585,0
1596078000000000000,0.34967433526465175,0.36430609226226807,0.25278769745782653,0
1596081600000000000,0.2747943342183393,0.381711483001709,-1.3430849958099824,0
1596085200000000000,0.27237310192390707,0.40299469232559204,-1.7446791540582427,0
1596088800000000000,0.36367530310362417,0.42745402455329895,-0.5816783778475417,0
1596092400000000000,0.4391160622032724,0.45978081226348877,0.16196604261721834,0
1596096000000000000,0.4739043147307709,0.4631403088569641,0.7036476870641479,0
1596099600000000000,0.4990043683542815,0.48239666223526,0.8024495084625333,0
1596103200000000000,0.5290384389018952,0.4897102117538452,1.1923572392723056,0
1596106800000000000,0.49786813847944655,0.49073195457458496,0.631041798711798,0
1596110400000000000,0.5009825527406848,0.4970824718475342,0.5733940269475978,0
1596114000000000000,0.48717286388783543,0.4929915964603424,0.4037355898729175,0
1596117600000000000,0.4791669391438549,0.4819059371948242,0.45620416548488063,0
1596121200000000000,0.470809518827084,0.47062772512435913,0.5058415778854071,0
1596124800000000000,0.46429949384637537,0.4545366168022156,0.6711757315275207,0
1596128400000000000,0.4706656508717091,0.4278497099876404,1.2445085961827995,0
1596132000000000000,0.447463673341268,0.40624237060546875,1.2107545402591355,0
1596135600000000000,0.4096917956028723,0.38677507638931274,0.8871636312514799,0
1596139200000000000,0.4018281039511373,0.39037370681762695,0.6849938115290494,0
1596142800000000000,0.39351482493885626,0.3782217502593994,0.7498642130460947,0
1596146400000000000,0.3251121516106673,0.35951700806617737,-0.11747959806390729,0
1596150000000000000,0.27805261643495216,0.34247687458992004,-0.6408028842840685,0
1596153600000000000,0.2513454923553802,0.34146544337272644,-1.0877515286084578,0
1596157200000000000,0.29650858630115495,0.34625113010406494,-0.37861146728436595,0
1596160800000000000,0.2318448449495808,0.3486085832118988,-1.5494405712643744,0
1596164400000000000,0.16005310035443832,0.36375582218170166,-3.0557098193110566,1
1596168000000000000,0.19163538628546017,0.37898677587509155,-2.7181853976443757,0
1596171600000000000,0.2824880001046314,0.39766836166381836,-1.4517596947513056,0
1596175200000000000,0.3798915104827425,0.4244697690010071,-0.24714965510590436,0
1596178800000000000,0.45991806065996155,0.4554116129875183,0.5865366203320872,0
1596182400000000000,0.49420767993303616,0.46034181118011475,1.084076891536141,0
1596186000000000000,0.5250477380033745,0.4812217354774475,1.2490519884834428,0
1596189600000000000,0.5389179167920064,0.4925294518470764,1.2868123003138245,0
1596193200000000000,0.505829921918937,0.49600687623023987,0.6608056767527336,0
1596196800000000000,0.4994490511254399,0.5043091177940369,0.4099325798377829,0
1596200400000000000,0.4831821629893147,0.5008026361465454,0.19220949969414555,0
1596204000000000000,0.46463954537726115,0.4931328296661377,0.006749538988694797,0
1596207600000000000,0.4455852156057496,0.48430582880973816,-0.16768798436361954,0
1596211200000000000,0.4458876652846626,0.46785667538642883,0.1188020603581693,0
1596214800000000000,0.45161295596332685,0.444365918636322,0.6185863565033639,0
1596218400000000000,0.4250153677134152,0.42211201786994934,0.5426740157357851,0
1596222000000000000,0.3932434376593992,0.4010114073753357,0.3584005464825337,0
1596225600000000000,0.3885121437633242,0.37807154655456543,0.6705109153678753,0
1596229200000000000,0.38607783256385786,0.3647504448890686,0.856037596171902,0
1596232800000000000,0.33037968061313905,0.3444044589996338,0.24528878664356296,0
1596236400000000000,0.26781673838266273,0.3237496614456177,-0.4773078358199812,0
1596240000000000000,0.29560450699067475,0.3237512409687042,0.003134812743425057,0
1596243600000000000,0.3704861429001165,0.32410579919815063,1.2912624997674382,0
1596247200000000000,0.3746288860696583,0.3272162675857544,1.3032466412419377,0
1596250800000000000,0.32215468420983806,0.33976513147354126,0.17602009258092194,0
1596254400000000000,0.32999712264089254,0.35527583956718445,0.04326126998892015,0
1596258000000000000,0.34041120077427134,0.37735235691070557,-0.15859341358053083,0
